FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,ジオメトリ,source_file,total_volume,datetime,hour,dayofweek,is_weekend,hour_sin,hour_cos,station_6110080,station_6110090,station_6110100,station_6110530,congestion_class
t_travospublic_measure_1h.6906538,86,,6110080,2,20250922,2000,942,130,0,0,0,0,0,1015,151,0,0,0,0,0,3,202509222000,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250922_clean.csv,2238,2025-09-22 20:00:00,20,0,0,-0.8660254037844386,0.5000000000000001,True,False,False,False,high
t_travospublic_measure_1h.6906539,86,,6110090,2,20250922,2000,1264,136,0,0,0,0,0,1223,114,0,0,0,0,0,3,202509222000,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250922_clean.csv,2737,2025-09-22 20:00:00,20,0,0,-0.8660254037844386,0.5000000000000001,False,True,False,False,high
t_travospublic_measure_1h.6906540,86,,6110100,2,20250922,2000,429,38,0,0,0,0,0,519,29,0,0,0,0,0,3,202509222000,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250922_clean.csv,1015,2025-09-22 20:00:00,20,0,0,-0.8660254037844386,0.5000000000000001,False,False,True,False,low
t_travospublic_measure_1h.6906580,86,,6110530,2,20250922,2000,538,92,0,0,0,0,0,749,86,0,0,0,0,0,3,202509222000,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250922_clean.csv,1465,2025-09-22 20:00:00,20,0,0,-0.8660254037844386,0.5000000000000001,False,False,False,True,medium
t_travospublic_measure_1h.6907647,86,,6110080,2,20250922,2100,730,107,0,0,0,0,0,747,125,0,0,0,0,0,3,202509222100,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250922_clean.csv,1709,2025-09-22 21:00:00,21,0,0,-0.7071067811865477,0.7071067811865474,True,False,False,False,medium
t_travospublic_measure_1h.6907648,86,,6110090,2,20250922,2100,974,120,0,0,0,0,0,871,136,0,0,0,0,0,3,202509222100,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250922_clean.csv,2101,2025-09-22 21:00:00,21,0,0,-0.7071067811865477,0.7071067811865474,False,True,False,False,medium
t_travospublic_measure_1h.6907649,86,,6110100,2,20250922,2100,350,34,0,0,0,0,0,381,46,0,0,0,0,0,3,202509222100,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250922_clean.csv,811,2025-09-22 21:00:00,21,0,0,-0.7071067811865477,0.7071067811865474,False,False,True,False,low
t_travospublic_measure_1h.6907689,86,,6110530,2,20250922,2100,456,78,0,0,0,0,0,545,76,0,0,0,0,0,3,202509222100,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250922_clean.csv,1155,2025-09-22 21:00:00,21,0,0,-0.7071067811865477,0.7071067811865474,False,False,False,True,medium
t_travospublic_measure_1h.6908762,86,,6110080,2,20250922,2200,579,93,0,0,0,0,0,562,93,0,0,0,0,0,3,202509222200,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250922_clean.csv,1327,2025-09-22 22:00:00,22,0,0,-0.5000000000000004,0.8660254037844384,True,False,False,False,medium
t_travospublic_measure_1h.6908763,86,,6110090,2,20250922,2200,719,115,0,0,0,0,0,696,100,0,0,0,0,0,3,202509222200,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250922_clean.csv,1630,2025-09-22 22:00:00,22,0,0,-0.5000000000000004,0.8660254037844384,False,True,False,False,medium
t_travospublic_measure_1h.6908764,86,,6110100,2,20250922,2200,236,49,0,0,0,0,0,281,35,0,0,0,0,0,3,202509222200,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250922_clean.csv,601,2025-09-22 22:00:00,22,0,0,-0.5000000000000004,0.8660254037844384,False,False,True,False,low
t_travospublic_measure_1h.6908804,86,,6110530,2,20250922,2200,335,66,0,0,0,0,0,405,68,0,0,0,0,0,3,202509222200,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250922_clean.csv,874,2025-09-22 22:00:00,22,0,0,-0.5000000000000004,0.8660254037844384,False,False,False,True,low
t_travospublic_measure_1h.6909877,86,,6110080,2,20250922,2300,360,84,0,0,0,0,0,350,105,0,0,0,0,0,3,202509222300,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250922_clean.csv,899,2025-09-22 23:00:00,23,0,0,-0.25881904510252157,0.9659258262890681,True,False,False,False,low
t_travospublic_measure_1h.6909878,86,,6110090,2,20250922,2300,508,107,0,0,0,0,0,456,98,0,0,0,0,0,3,202509222300,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250922_clean.csv,1169,2025-09-22 23:00:00,23,0,0,-0.25881904510252157,0.9659258262890681,False,True,False,False,medium
t_travospublic_measure_1h.6909879,86,,6110100,2,20250922,2300,167,31,0,0,0,0,0,153,36,0,0,0,0,0,3,202509222300,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250922_clean.csv,387,2025-09-22 23:00:00,23,0,0,-0.25881904510252157,0.9659258262890681,False,False,True,False,low
t_travospublic_measure_1h.6909919,86,,6110530,2,20250922,2300,249,60,0,0,0,0,0,266,54,0,0,0,0,0,3,202509222300,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250922_clean.csv,629,2025-09-22 23:00:00,23,0,0,-0.25881904510252157,0.9659258262890681,False,False,False,True,low
t_travospublic_measure_1h.6910992,86,,6110080,2,20250923,0,259,92,0,0,0,0,0,278,93,0,0,0,0,0,3,202509230000,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250923_clean.csv,722,2025-09-23 00:00:00,0,1,0,0.0,1.0,True,False,False,False,low
t_travospublic_measure_1h.6910993,86,,6110090,2,20250923,0,381,94,0,0,0,0,0,375,86,0,0,0,0,0,3,202509230000,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250923_clean.csv,936,2025-09-23 00:00:00,0,1,0,0.0,1.0,False,True,False,False,low
t_travospublic_measure_1h.6910994,86,,6110100,2,20250923,0,116,35,0,0,0,0,0,111,33,0,0,0,0,0,3,202509230000,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250923_clean.csv,295,2025-09-23 00:00:00,0,1,0,0.0,1.0,False,False,True,False,low
t_travospublic_measure_1h.6911034,86,,6110530,2,20250923,0,188,42,0,0,0,0,0,217,65,0,0,0,0,0,3,202509230000,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250923_clean.csv,512,2025-09-23 00:00:00,0,1,0,0.0,1.0,False,False,False,True,low
t_travospublic_measure_1h.6912107,86,,6110080,2,20250923,100,176,94,0,0,0,0,0,211,121,0,0,0,0,0,3,202509230100,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250923_clean.csv,602,2025-09-23 01:00:00,1,1,0,0.25881904510252074,0.9659258262890683,True,False,False,False,low
t_travospublic_measure_1h.6912108,86,,6110090,2,20250923,100,278,110,0,0,0,0,0,238,103,0,0,0,0,0,3,202509230100,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250923_clean.csv,729,2025-09-23 01:00:00,1,1,0,0.25881904510252074,0.9659258262890683,False,True,False,False,low
t_travospublic_measure_1h.6912109,86,,6110100,2,20250923,100,63,34,0,0,0,0,0,93,39,0,0,0,0,0,3,202509230100,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250923_clean.csv,229,2025-09-23 01:00:00,1,1,0,0.25881904510252074,0.9659258262890683,False,False,True,False,low
t_travospublic_measure_1h.6912149,86,,6110530,2,20250923,100,124,56,0,0,0,0,0,151,61,0,0,0,0,0,3,202509230100,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250923_clean.csv,392,2025-09-23 01:00:00,1,1,0,0.25881904510252074,0.9659258262890683,False,False,False,True,low
t_travospublic_measure_1h.6913222,86,,6110080,2,20250923,200,158,114,0,0,0,0,0,165,125,0,0,0,0,0,3,202509230200,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250923_clean.csv,562,2025-09-23 02:00:00,2,1,0,0.49999999999999994,0.8660254037844387,True,False,False,False,low
t_travospublic_measure_1h.6913223,86,,6110090,2,20250923,200,223,93,0,0,0,0,0,201,146,0,0,0,0,0,3,202509230200,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250923_clean.csv,663,2025-09-23 02:00:00,2,1,0,0.49999999999999994,0.8660254037844387,False,True,False,False,low
t_travospublic_measure_1h.6913224,86,,6110100,2,20250923,200,65,44,0,0,0,0,0,63,45,0,0,0,0,0,3,202509230200,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250923_clean.csv,217,2025-09-23 02:00:00,2,1,0,0.49999999999999994,0.8660254037844387,False,False,True,False,low
t_travospublic_measure_1h.6913264,86,,6110530,2,20250923,200,140,60,0,0,0,0,0,116,88,0,0,0,0,0,3,202509230200,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250923_clean.csv,404,2025-09-23 02:00:00,2,1,0,0.49999999999999994,0.8660254037844387,False,False,False,True,low
t_travospublic_measure_1h.6914337,86,,6110080,2,20250923,300,163,146,0,0,0,0,0,171,143,0,0,0,0,0,3,202509230300,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250923_clean.csv,623,2025-09-23 03:00:00,3,1,0,0.7071067811865475,0.7071067811865476,True,False,False,False,low
t_travospublic_measure_1h.6914338,86,,6110090,2,20250923,300,205,109,0,0,0,0,0,192,125,0,0,0,0,0,3,202509230300,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250923_clean.csv,631,2025-09-23 03:00:00,3,1,0,0.7071067811865475,0.7071067811865476,False,True,False,False,low
t_travospublic_measure_1h.6914339,86,,6110100,2,20250923,300,52,43,0,0,0,0,0,44,29,0,0,0,0,0,3,202509230300,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250923_clean.csv,168,2025-09-23 03:00:00,3,1,0,0.7071067811865475,0.7071067811865476,False,False,True,False,low
t_travospublic_measure_1h.6914379,86,,6110530,2,20250923,300,96,67,0,0,0,0,0,95,88,0,0,0,0,0,3,202509230300,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250923_clean.csv,346,2025-09-23 03:00:00,3,1,0,0.7071067811865475,0.7071067811865476,False,False,False,True,low
t_travospublic_measure_1h.6915452,86,,6110080,2,20250923,400,182,168,0,0,0,0,0,198,175,0,0,0,0,0,3,202509230400,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250923_clean.csv,723,2025-09-23 04:00:00,4,1,0,0.8660254037844386,0.5000000000000001,True,False,False,False,low
t_travospublic_measure_1h.6915453,86,,6110090,2,20250923,400,228,156,0,0,0,0,0,205,164,0,0,0,0,0,3,202509230400,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250923_clean.csv,753,2025-09-23 04:00:00,4,1,0,0.8660254037844386,0.5000000000000001,False,True,False,False,low
t_travospublic_measure_1h.6915454,86,,6110100,2,20250923,400,76,47,0,0,0,0,0,63,49,0,0,0,0,0,3,202509230400,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250923_clean.csv,235,2025-09-23 04:00:00,4,1,0,0.8660254037844386,0.5000000000000001,False,False,True,False,low
t_travospublic_measure_1h.6915494,86,,6110530,2,20250923,400,164,87,0,0,0,0,0,95,96,0,0,0,0,0,3,202509230400,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250923_clean.csv,442,2025-09-23 04:00:00,4,1,0,0.8660254037844386,0.5000000000000001,False,False,False,True,low
t_travospublic_measure_1h.6916566,86,,6110080,2,20250923,500,298,184,0,0,0,0,0,326,209,0,0,0,0,0,3,202509230500,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250923_clean.csv,1017,2025-09-23 05:00:00,5,1,0,0.9659258262890683,0.25881904510252074,True,False,False,False,low
t_travospublic_measure_1h.6916567,86,,6110090,2,20250923,500,460,204,0,0,0,0,0,384,169,0,0,0,0,0,3,202509230500,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250923_clean.csv,1217,2025-09-23 05:00:00,5,1,0,0.9659258262890683,0.25881904510252074,False,True,False,False,medium
t_travospublic_measure_1h.6916568,86,,6110100,2,20250923,500,163,49,0,0,0,0,0,144,51,0,0,0,0,0,3,202509230500,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250923_clean.csv,407,2025-09-23 05:00:00,5,1,0,0.9659258262890683,0.25881904510252074,False,False,True,False,low
t_travospublic_measure_1h.6916608,86,,6110530,2,20250923,500,306,128,0,0,0,0,0,213,96,0,0,0,0,0,3,202509230500,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250923_clean.csv,743,2025-09-23 05:00:00,5,1,0,0.9659258262890683,0.25881904510252074,False,False,False,True,low
t_travospublic_measure_1h.6917681,86,,6110080,2,20250923,600,630,177,0,0,0,0,0,658,230,0,0,0,0,0,3,202509230600,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250923_clean.csv,1695,2025-09-23 06:00:00,6,1,0,1.0,6.123233995736766e-17,True,False,False,False,medium
t_travospublic_measure_1h.6917682,86,,6110090,2,20250923,600,900,209,0,0,0,0,0,748,211,0,0,0,0,0,3,202509230600,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250923_clean.csv,2068,2025-09-23 06:00:00,6,1,0,1.0,6.123233995736766e-17,False,True,False,False,medium
t_travospublic_measure_1h.6917683,86,,6110100,2,20250923,600,404,86,0,0,0,0,0,269,63,0,0,0,0,0,3,202509230600,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250923_clean.csv,822,2025-09-23 06:00:00,6,1,0,1.0,6.123233995736766e-17,False,False,True,False,low
t_travospublic_measure_1h.6917723,86,,6110530,2,20250923,600,645,109,0,0,0,0,0,377,125,0,0,0,0,0,3,202509230600,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250923_clean.csv,1256,2025-09-23 06:00:00,6,1,0,1.0,6.123233995736766e-17,False,False,False,True,medium
t_travospublic_measure_1h.6918571,86,,6110080,2,20250923,700,994,179,0,0,0,0,0,1074,278,0,0,0,0,0,3,202509230700,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250923_clean.csv,2525,2025-09-23 07:00:00,7,1,0,0.9659258262890683,-0.25881904510252063,True,False,False,False,high
t_travospublic_measure_1h.6918572,86,,6110090,2,20250923,700,1283,219,0,0,0,0,0,1064,226,0,0,0,0,0,3,202509230700,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250923_clean.csv,2792,2025-09-23 07:00:00,7,1,0,0.9659258262890683,-0.25881904510252063,False,True,False,False,high
t_travospublic_measure_1h.6918573,86,,6110100,2,20250923,700,573,69,0,0,0,0,0,411,68,0,0,0,0,0,3,202509230700,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250923_clean.csv,1121,2025-09-23 07:00:00,7,1,0,0.9659258262890683,-0.25881904510252063,False,False,True,False,medium
t_travospublic_measure_1h.6918613,86,,6110530,2,20250923,700,855,143,0,0,0,0,0,527,146,0,0,0,0,0,3,202509230700,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250923_clean.csv,1671,2025-09-23 07:00:00,7,1,0,0.9659258262890683,-0.25881904510252063,False,False,False,True,medium
t_travospublic_measure_1h.6919686,86,,6110080,2,20250923,800,1106,202,0,0,0,0,0,1062,257,0,0,0,0,0,3,202509230800,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250923_clean.csv,2627,2025-09-23 08:00:00,8,1,0,0.8660254037844387,-0.49999999999999983,True,False,False,False,high
t_travospublic_measure_1h.6919687,86,,6110090,2,20250923,800,1348,234,0,0,0,0,0,1351,272,0,0,0,0,0,3,202509230800,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250923_clean.csv,3205,2025-09-23 08:00:00,8,1,0,0.8660254037844387,-0.49999999999999983,False,True,False,False,high
t_travospublic_measure_1h.6919688,86,,6110100,2,20250923,800,625,58,0,0,0,0,0,512,87,0,0,0,0,0,3,202509230800,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250923_clean.csv,1282,2025-09-23 08:00:00,8,1,0,0.8660254037844387,-0.49999999999999983,False,False,True,False,medium
t_travospublic_measure_1h.6919728,86,,6110530,2,20250923,800,793,136,0,0,0,0,0,693,143,0,0,0,0,0,3,202509230800,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250923_clean.csv,1765,2025-09-23 08:00:00,8,1,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,medium
t_travospublic_measure_1h.6920801,86,,6110080,2,20250923,900,1094,220,0,0,0,0,0,1140,212,0,0,0,0,0,3,202509230900,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250923_clean.csv,2666,2025-09-23 09:00:00,9,1,0,0.7071067811865476,-0.7071067811865475,True,False,False,False,high
t_travospublic_measure_1h.6920802,86,,6110090,2,20250923,900,1506,258,0,0,0,0,0,1518,235,0,0,0,0,0,3,202509230900,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250923_clean.csv,3517,2025-09-23 09:00:00,9,1,0,0.7071067811865476,-0.7071067811865475,False,True,False,False,high
t_travospublic_measure_1h.6920803,86,,6110100,2,20250923,900,746,82,0,0,0,0,0,568,64,0,0,0,0,0,3,202509230900,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250923_clean.csv,1460,2025-09-23 09:00:00,9,1,0,0.7071067811865476,-0.7071067811865475,False,False,True,False,medium
t_travospublic_measure_1h.6920843,86,,6110530,2,20250923,900,869,107,0,0,0,0,0,766,137,0,0,0,0,0,3,202509230900,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250923_clean.csv,1879,2025-09-23 09:00:00,9,1,0,0.7071067811865476,-0.7071067811865475,False,False,False,True,medium
t_travospublic_measure_1h.6921910,86,,6110080,2,20250923,1000,1124,163,0,0,0,0,0,1220,221,0,0,0,0,0,3,202509231000,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250923_clean.csv,2728,2025-09-23 10:00:00,10,1,0,0.49999999999999994,-0.8660254037844387,True,False,False,False,high
t_travospublic_measure_1h.6921911,86,,6110090,2,20250923,1000,1610,233,0,0,0,0,0,1540,213,0,0,0,0,0,3,202509231000,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250923_clean.csv,3596,2025-09-23 10:00:00,10,1,0,0.49999999999999994,-0.8660254037844387,False,True,False,False,high
t_travospublic_measure_1h.6921912,86,,6110100,2,20250923,1000,714,69,0,0,0,0,0,599,72,0,0,0,0,0,3,202509231000,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250923_clean.csv,1454,2025-09-23 10:00:00,10,1,0,0.49999999999999994,-0.8660254037844387,False,False,True,False,medium
t_travospublic_measure_1h.6921952,86,,6110530,2,20250923,1000,1032,130,0,0,0,0,0,771,105,0,0,0,0,0,3,202509231000,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250923_clean.csv,2038,2025-09-23 10:00:00,10,1,0,0.49999999999999994,-0.8660254037844387,False,False,False,True,medium
t_travospublic_measure_1h.6923025,86,,6110080,2,20250923,1100,1143,171,0,0,0,0,0,1289,217,0,0,0,0,0,3,202509231100,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20250923_clean.csv,2820,2025-09-23 11:00:00,11,1,0,0.258819045102521,-0.9659258262890682,True,False,False,False,high
t_travospublic_measure_1h.6923026,86,,6110090,2,20250923,1100,1493,219,0,0,0,0,0,1513,211,0,0,0,0,0,3,202509231100,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20250923_clean.csv,3436,2025-09-23 11:00:00,11,1,0,0.258819045102521,-0.9659258262890682,False,True,False,False,high
t_travospublic_measure_1h.6923027,86,,6110100,2,20250923,1100,713,84,0,0,0,0,0,687,97,0,0,0,0,0,3,202509231100,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20250923_clean.csv,1581,2025-09-23 11:00:00,11,1,0,0.258819045102521,-0.9659258262890682,False,False,True,False,medium
t_travospublic_measure_1h.6923067,86,,6110530,2,20250923,1100,940,118,0,0,0,0,0,834,121,0,0,0,0,0,3,202509231100,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20250923_clean.csv,2013,2025-09-23 11:00:00,11,1,0,0.258819045102521,-0.9659258262890682,False,False,False,True,medium
